,open_CVX,high_CVX,low_CVX,close_CVX,volume_CVX
2024-08-30 04:05:00,147.9900,147.9900,147.5600,147.5600,2
2024-08-30 04:22:00,147.9000,147.9000,147.9000,147.9000,1
2024-08-30 04:27:00,147.9900,147.9900,147.9900,147.9900,3
2024-08-30 04:39:00,147.9800,147.9800,147.9800,147.9800,1
2024-08-30 04:40:00,147.9800,147.9800,147.9800,147.9800,3
2024-08-30 04:57:00,147.9800,147.9800,147.9800,147.9800,1
2024-08-30 04:59:00,147.9700,147.9700,147.9700,147.9700,1
2024-08-30 05:00:00,147.9800,147.9800,147.4200,147.7000,43
2024-08-30 05:04:00,147.7000,147.7800,147.7000,147.7800,16
2024-08-30 05:07:00,147.7800,147.7800,147.7800,147.7800,10
2024-08-30 05:08:00,147.7800,147.7800,147.7800,147.7800,1
2024-08-30 05:23:00,147.7800,147.7800,147.7800,147.7800,2
2024-08-30 05:26:00,147.7800,147.7800,147.7800,147.7800,1
2024-08-30 05:32:00,147.7800,147.7800,147.7800,147.7800,7
2024-08-30 05:34:00,147.8700,147.8700,147.7800,147.7800,34
2024-08-30 05:43:00,148.0000,148.0000,148.0000,148.0000,1
2024-08-30 05:44:00,147.9800,147.9800,147.9500,147.9500,106
2024-08-30 05:45:00,148.0000,148.0000,148.0000,148.0000,1
2024-08-30 05:46:00,148.0600,148.0600,147.9900,147.9900,15
2024-08-30 05:53:00,147.9900,147.9900,147.8400,147.8400,185
2024-08-30 06:00:00,147.9000,147.9000,147.4900,147.5300,426
2024-08-30 06:15:00,147.2900,147.2900,147.2900,147.2900,5
2024-08-30 06:28:00,147.9600,147.9900,147.9600,147.9900,100
2024-08-30 06:35:00,147.9700,147.9700,147.9700,147.9700,10
2024-08-30 06:36:00,147.9700,147.9700,147.9700,147.9700,1
2024-08-30 06:50:00,147.5600,147.5600,147.5600,147.5600,26
2024-08-30 06:54:00,147.9500,147.9500,147.6000,147.6000,31
2024-08-30 07:00:00,147.6200,147.6200,147.6000,147.6000,10
2024-08-30 07:02:00,147.8000,147.8000,147.8000,147.8000,11
2024-08-30 07:03:00,147.8100,147.8100,147.8100,147.8100,1
2024-08-30 07:05:00,147.7900,147.7900,147.7900,147.7900,3
2024-08-30 07:08:00,147.8000,147.8000,147.8000,147.8000,3
2024-08-30 07:09:00,147.7900,147.7900,147.7900,147.7900,1
2024-08-30 07:11:00,147.7100,147.7100,147.7100,147.7100,4
2024-08-30 07:12:00,147.8000,147.8400,147.8000,147.8400,3
2024-08-30 07:20:00,147.7900,147.7900,147.7900,147.7900,2
2024-08-30 07:21:00,147.7800,147.7800,147.7800,147.7800,1
2024-08-30 07:22:00,147.7800,148.0600,147.7800,147.9300,28
2024-08-30 07:23:00,147.9900,147.9900,147.9300,147.9900,13
2024-08-30 07:25:00,147.9900,148.0500,147.9900,148.0000,56
2024-08-30 07:27:00,148.0000,148.0000,148.0000,148.0000,5
2024-08-30 07:28:00,147.9100,147.9100,147.9000,147.9000,100
2024-08-30 07:30:00,147.9000,147.9100,147.8900,147.8900,201
2024-08-30 07:31:00,147.9700,147.9700,147.9700,147.9700,114
2024-08-30 07:48:00,147.8900,147.8900,147.8900,147.8900,1
2024-08-30 07:49:00,147.8500,147.8500,147.8400,147.8400,40
2024-08-30 07:50:00,147.7900,147.7900,147.7500,147.7500,53
2024-08-30 07:53:00,147.8900,147.8900,147.8900,147.8900,1
2024-08-30 07:54:00,147.7600,147.7600,147.7600,147.7600,5
2024-08-30 07:59:00,147.7700,147.7700,147.7700,147.7700,200
2024-08-30 08:00:00,147.8500,148.0000,147.4200,147.7600,2236
2024-08-30 08:01:00,147.5600,147.5600,147.5600,147.5600,194
2024-08-30 08:02:00,147.8500,147.8500,147.4200,147.4200,137
2024-08-30 08:03:00,147.7500,147.7500,147.7500,147.7500,6
2024-08-30 08:05:00,147.4200,147.7700,147.4200,147.7700,2
2024-08-30 08:07:00,147.7100,147.7100,147.7100,147.7100,1
2024-08-30 08:09:00,147.7700,147.7700,147.7700,147.7700,20
2024-08-30 08:10:00,147.7600,147.7700,147.7600,147.7700,824
2024-08-30 08:12:00,147.8500,147.8500,147.8500,147.8500,25
2024-08-30 08:14:00,147.7700,147.8500,147.7700,147.8500,32
2024-08-30 08:15:00,147.7000,147.7000,147.7000,147.7000,7
2024-08-30 08:17:00,147.8488,147.8488,147.8488,147.8488,1
2024-08-30 08:19:00,147.8500,147.8500,147.8500,147.8500,25
2024-08-30 08:20:00,147.8400,147.8400,147.8400,147.8400,1
2024-08-30 08:21:00,147.8500,147.8500,147.8500,147.8500,25
2024-08-30 08:22:00,147.7800,147.7800,147.7800,147.7800,25
2024-08-30 08:26:00,147.7700,147.7700,147.7500,147.7500,175
2024-08-30 08:27:00,147.8100,147.8100,147.7000,147.7000,7
2024-08-30 08:31:00,147.8000,147.8000,147.8000,147.8000,120
2024-08-30 08:32:00,147.7300,147.8100,147.7300,147.8100,8
2024-08-30 08:34:00,147.8000,147.8100,147.8000,147.8100,105
2024-08-30 08:36:00,147.7800,147.7800,147.7800,147.7800,2
2024-08-30 08:37:00,147.7900,147.7900,147.7900,147.7900,5
2024-08-30 08:39:00,147.7900,147.7900,147.7900,147.7900,2
2024-08-30 08:44:00,147.7700,147.7700,147.7700,147.7700,3
2024-08-30 08:46:00,147.7200,147.7200,147.7200,147.7200,3
2024-08-30 08:47:00,147.7500,147.7900,147.7500,147.7900,59
2024-08-30 08:48:00,147.7900,147.7900,147.7900,147.7900,22
2024-08-30 08:49:00,147.7500,147.7500,147.7200,147.7200,223
2024-08-30 08:51:00,147.7000,147.7200,147.7000,147.7200,239
2024-08-30 08:53:00,147.7000,147.7200,147.7000,147.7000,27
2024-08-30 08:54:00,147.7200,147.7200,147.7200,147.7200,50
2024-08-30 08:58:00,147.7800,147.7800,147.7800,147.7800,300
2024-08-30 08:59:00,147.7500,147.7800,147.7500,147.7800,125
2024-08-30 09:00:00,147.6200,147.6400,147.1000,147.1000,3723
2024-08-30 09:01:00,147.0800,147.0800,146.2100,146.7500,712
2024-08-30 09:02:00,147.7600,147.7900,147.7600,147.7900,12
2024-08-30 09:03:00,147.7900,147.7900,146.9600,146.9600,52
2024-08-30 09:04:00,146.8000,146.8000,146.5300,146.6300,351
2024-08-30 09:05:00,147.2276,147.2276,146.4800,146.5000,431
2024-08-30 09:06:00,146.4500,147.0000,146.3000,146.9500,360
2024-08-30 09:07:00,146.6800,146.6800,145.9200,146.4000,974
2024-08-30 09:08:00,145.7600,147.4200,145.6000,147.4200,2388
2024-08-30 09:09:00,147.1220,161.2300,146.0000,161.2300,28
2024-08-30 09:10:00,146.2400,146.4700,146.2400,146.4000,94
2024-08-30 09:11:00,146.2400,146.2500,145.7000,146.0437,636
2024-08-30 09:12:00,146.4900,146.4900,146.4900,146.4900,9
2024-08-30 09:13:00,145.8400,146.6500,145.8400,146.1000,337
2024-08-30 09:14:00,146.5600,146.5600,146.0900,146.0900,1060
2024-08-30 09:15:00,146.0900,146.0900,146.0000,146.0000,94
2024-08-30 09:16:00,145.9900,146.0200,145.8400,146.0000,97
2024-08-30 09:17:00,146.0300,146.0600,146.0000,146.0600,492
2024-08-30 09:18:00,146.0600,146.1800,146.0600,146.1800,688
2024-08-30 09:19:00,146.0800,146.2600,146.0300,146.1700,938
2024-08-30 09:20:00,146.1600,146.5600,146.0000,146.5600,54
2024-08-30 09:21:00,146.2500,146.6400,146.2500,146.6400,54
2024-08-30 09:23:00,146.3100,146.5600,146.2700,146.2700,157
2024-08-30 09:24:00,146.2700,146.3900,146.2700,146.3900,210
2024-08-30 09:25:00,146.3300,146.3900,146.2600,146.2600,208
2024-08-30 09:26:00,146.2307,146.2500,146.2200,146.2200,291
2024-08-30 09:28:00,146.4900,146.5900,146.3800,146.5000,227
2024-08-30 09:29:00,146.6500,146.6500,146.4900,146.5000,1410
2024-08-30 09:30:00,146.2200,146.5600,145.7000,146.0000,137088
2024-08-30 09:31:00,146.0000,146.2400,145.9772,146.2300,12584
2024-08-30 09:32:00,146.2000,146.3900,146.1300,146.3200,13695
2024-08-30 09:33:00,146.3700,146.7250,146.3000,146.6572,29195
2024-08-30 09:34:00,146.6800,146.6825,146.3600,146.4800,19485
2024-08-30 09:35:00,146.4700,146.7300,146.4700,146.6700,12437
2024-08-30 09:36:00,146.6900,147.0000,146.6650,147.0000,11957
2024-08-30 09:37:00,146.9500,147.0500,146.8200,146.8500,26845
2024-08-30 09:38:00,146.7900,147.0000,146.7700,147.0000,14105
2024-08-30 09:39:00,147.0350,147.2400,147.0350,147.2300,10351
2024-08-30 09:40:00,147.2250,147.2800,147.0400,147.1000,16330
2024-08-30 09:41:00,147.1000,147.1000,146.8550,146.8550,18893
2024-08-30 09:42:00,146.8700,146.9200,146.8100,146.8500,17155
2024-08-30 09:43:00,146.9200,146.9300,146.7900,146.8400,9176
2024-08-30 09:44:00,146.8500,146.9400,146.8400,146.9400,13548
2024-08-30 09:45:00,146.9500,146.9600,146.6450,146.6450,23423
2024-08-30 09:46:00,146.6350,146.6700,146.4300,146.4700,12459
2024-08-30 09:47:00,146.4800,146.4800,146.1900,146.2310,11991
2024-08-30 09:48:00,146.2500,146.4000,146.2400,146.3500,6911
2024-08-30 09:49:00,146.3200,146.4167,146.2800,146.3000,10081
2024-08-30 09:50:00,146.3200,146.5000,146.2800,146.4100,13766
2024-08-30 09:51:00,146.4100,146.4100,146.2900,146.2900,10495
2024-08-30 09:52:00,146.2800,146.3600,146.2600,146.2700,7242
2024-08-30 09:53:00,146.2700,146.3500,146.2700,146.3300,6156
2024-08-30 09:54:00,146.3300,146.6578,146.3300,146.6200,6892
2024-08-30 09:55:00,146.6250,146.6500,146.5600,146.6200,10231
2024-08-30 09:56:00,146.6450,146.6496,146.4850,146.4850,6428
2024-08-30 09:57:00,146.4746,146.4857,146.3100,146.3800,6447
2024-08-30 09:58:00,146.3600,146.5000,146.3600,146.5000,25196
2024-08-30 09:59:00,146.4850,146.4850,146.3200,146.3750,7414
2024-08-30 10:00:00,146.3500,146.3690,146.2400,146.2400,22080
2024-08-30 10:01:00,146.2600,146.2750,146.1500,146.2000,8161
2024-08-30 10:02:00,146.2100,146.2700,146.1100,146.1450,16605
2024-08-30 10:03:00,146.1700,146.1700,146.1300,146.1650,8752
2024-08-30 10:04:00,146.1681,146.3636,146.1681,146.3103,20760
2024-08-30 10:05:00,146.3369,146.3369,146.1900,146.2300,11956
2024-08-30 10:06:00,146.2600,146.3000,146.1300,146.1800,14962
2024-08-30 10:07:00,146.2150,146.3700,146.2000,146.2800,9894
2024-08-30 10:08:00,146.2800,146.4500,146.2650,146.3800,17266
2024-08-30 10:09:00,146.4000,146.4400,146.3700,146.4300,12207
2024-08-30 10:10:00,146.4300,146.5000,146.4000,146.4700,18632
2024-08-30 10:11:00,146.4800,146.5100,146.4400,146.5000,17599
2024-08-30 10:12:00,146.5200,146.5900,146.4600,146.5000,10156
2024-08-30 10:13:00,146.4900,146.5000,146.4150,146.4900,10200
2024-08-30 10:14:00,146.4900,146.5150,146.3900,146.4900,13159
2024-08-30 10:15:00,146.4900,146.5300,146.3800,146.3850,9198
2024-08-30 10:16:00,146.3600,146.4400,146.3000,146.3900,18009
2024-08-30 10:17:00,146.4000,146.4200,146.3301,146.3550,10404
2024-08-30 10:18:00,146.3800,146.6200,146.3700,146.6100,16937
2024-08-30 10:19:00,146.5900,146.6400,146.5300,146.5700,17308
2024-08-30 10:20:00,146.5450,146.5700,146.4800,146.5400,7887
2024-08-30 10:21:00,146.5500,146.6100,146.5000,146.5000,10327
2024-08-30 10:22:00,146.5390,146.6050,146.5200,146.5700,7253
2024-08-30 10:23:00,146.5700,146.6200,146.5200,146.5300,6387
2024-08-30 10:24:00,146.5000,146.5500,146.4700,146.5000,11209
2024-08-30 10:25:00,146.5000,146.5700,146.4700,146.5400,6910
2024-08-30 10:26:00,146.5300,146.5400,146.4500,146.5101,6817
2024-08-30 10:27:00,146.5100,146.5300,146.4600,146.5100,15297
2024-08-30 10:28:00,146.5317,146.5317,146.4500,146.4900,11206
2024-08-30 10:29:00,146.4900,146.4900,146.4000,146.4700,4657
2024-08-30 10:30:00,146.4400,146.5200,146.4400,146.5200,3619
2024-08-30 10:31:00,146.5600,146.5600,146.4750,146.4750,4656
2024-08-30 10:32:00,146.4800,146.5250,146.4700,146.4705,5504
2024-08-30 10:33:00,146.4850,146.5100,146.4493,146.4900,8437
2024-08-30 10:34:00,146.4800,146.4800,146.3400,146.3400,10953
2024-08-30 10:35:00,146.4450,146.5000,146.4300,146.4600,19755
2024-08-30 10:36:00,146.4700,146.5000,146.3800,146.4850,12144
2024-08-30 10:37:00,146.4600,146.4650,146.3400,146.3401,10828
2024-08-30 10:38:00,146.3900,146.4050,146.3500,146.3800,7753
2024-08-30 10:39:00,146.4000,146.4950,146.4000,146.4700,8408
2024-08-30 10:40:00,146.4700,146.5500,146.4700,146.4700,11602
2024-08-30 10:41:00,146.4800,146.5500,146.4401,146.5401,5818
2024-08-30 10:42:00,146.5600,146.5900,146.5000,146.5400,6118
2024-08-30 10:43:00,146.5300,146.5900,146.4800,146.4800,9444
2024-08-30 10:44:00,146.4800,146.4900,146.4150,146.4150,8338
2024-08-30 10:45:00,146.4150,146.5700,146.3850,146.5700,10768
2024-08-30 10:46:00,146.5800,146.6000,146.5401,146.6000,5571
2024-08-30 10:47:00,146.5400,146.5400,146.4900,146.5150,5167
2024-08-30 10:48:00,146.5000,146.6000,146.5000,146.6000,4738
2024-08-30 10:49:00,146.5999,146.7500,146.5850,146.7350,14463
2024-08-30 10:50:00,146.7500,146.8113,146.7400,146.7662,15353
2024-08-30 10:51:00,146.7800,146.7900,146.7000,146.7199,6315
2024-08-30 10:52:00,146.7000,146.7000,146.6000,146.6400,7054
2024-08-30 10:53:00,146.6700,146.7537,146.6200,146.6200,16101
2024-08-30 10:54:00,146.6500,146.7400,146.6450,146.6924,3339
2024-08-30 10:55:00,146.6900,146.7800,146.6900,146.7603,8388
2024-08-30 10:56:00,146.7850,146.8300,146.7201,146.7800,5084
2024-08-30 10:57:00,146.8250,146.8600,146.8100,146.8600,8775
2024-08-30 10:58:00,146.8300,146.8300,146.7300,146.7450,6447
2024-08-30 10:59:00,146.7300,146.7300,146.6401,146.6700,7952
2024-08-30 11:00:00,146.6850,146.7400,146.6700,146.7100,5939
2024-08-30 11:01:00,146.7500,146.7900,146.7100,146.7900,4847
2024-08-30 11:02:00,146.8300,146.8500,146.6810,146.7548,17353
2024-08-30 11:03:00,146.7500,146.8300,146.7500,146.8100,4492
2024-08-30 11:04:00,146.7600,146.8400,146.7600,146.8350,10662
2024-08-30 11:05:00,146.8100,146.8300,146.7700,146.7700,4018
2024-08-30 11:06:00,146.7603,146.7700,146.7250,146.7600,4218
2024-08-30 11:07:00,146.7545,146.8100,146.7200,146.8100,3635
2024-08-30 11:08:00,146.8200,146.8300,146.6400,146.6600,10595
2024-08-30 11:09:00,146.6700,146.6700,146.5810,146.5850,6434
2024-08-30 11:10:00,146.5700,146.6800,146.5500,146.6800,6370
2024-08-30 11:11:00,146.6700,146.8000,146.6550,146.7400,5355
2024-08-30 11:12:00,146.7300,146.7300,146.6410,146.6410,4910
2024-08-30 11:13:00,146.6400,146.6700,146.5950,146.6462,5769
2024-08-30 11:14:00,146.6600,146.6700,146.5950,146.6150,6105
2024-08-30 11:15:00,146.6100,146.6359,146.5910,146.6200,5089
2024-08-30 11:16:00,146.6200,146.7400,146.6100,146.7400,7335
2024-08-30 11:17:00,146.7400,146.7800,146.7100,146.7400,7117
2024-08-30 11:18:00,146.7300,146.7300,146.6500,146.6650,12907
2024-08-30 11:19:00,146.6500,146.6500,146.5800,146.6052,6987
2024-08-30 11:20:00,146.6000,146.6400,146.5100,146.6150,10044
2024-08-30 11:21:00,146.6300,146.6599,146.6000,146.6599,11091
2024-08-30 11:22:00,146.6350,146.7200,146.6100,146.6652,10268
2024-08-30 11:23:00,146.6750,146.6793,146.6300,146.6400,6454
2024-08-30 11:24:00,146.6000,146.6100,146.5500,146.5650,6323
2024-08-30 11:25:00,146.5650,146.6200,146.5500,146.5500,11406
2024-08-30 11:26:00,146.5400,146.5400,146.4794,146.5000,11084
2024-08-30 11:27:00,146.4900,146.5650,146.4700,146.5400,9653
2024-08-30 11:28:00,146.5300,146.6000,146.5100,146.5400,10334
2024-08-30 11:29:00,146.5600,146.6300,146.5496,146.6150,8111
2024-08-30 11:30:00,146.5950,146.6500,146.5250,146.5250,18423
2024-08-30 11:31:00,146.5100,146.5800,146.4950,146.5000,12436
2024-08-30 11:32:00,146.4900,146.5300,146.4600,146.4900,10021
2024-08-30 11:33:00,146.4900,146.6000,146.4500,146.5700,22016
2024-08-30 11:34:00,146.5600,146.5700,146.5000,146.5400,9542
2024-08-30 11:35:00,146.5200,146.5350,146.4750,146.4750,5962
2024-08-30 11:36:00,146.4750,146.5250,146.4500,146.4900,6561
2024-08-30 11:37:00,146.5100,146.5799,146.4800,146.5500,8348
2024-08-30 11:38:00,146.5500,146.5700,146.4900,146.5000,9246
2024-08-30 11:39:00,146.4700,146.4800,146.4300,146.4550,10741
2024-08-30 11:40:00,146.4700,146.5200,146.4600,146.4900,7449
2024-08-30 11:41:00,146.4800,146.4850,146.4685,146.4799,4257
2024-08-30 11:42:00,146.4600,146.5000,146.4100,146.5000,9346
2024-08-30 11:43:00,146.5000,146.5900,146.5000,146.5900,6696
2024-08-30 11:44:00,146.6300,146.6600,146.6187,146.6350,6282
2024-08-30 11:45:00,146.6200,146.6200,146.5400,146.5400,9719
2024-08-30 11:46:00,146.5600,146.6400,146.5600,146.6200,14805
2024-08-30 11:47:00,146.6100,146.6500,146.5100,146.5700,6355
2024-08-30 11:48:00,146.5700,146.5900,146.5500,146.5500,2615
2024-08-30 11:49:00,146.5300,146.5629,146.4900,146.5350,13133
2024-08-30 11:50:00,146.5200,146.5600,146.5050,146.5225,5006
2024-08-30 11:51:00,146.5100,146.5300,146.4500,146.4500,6928
2024-08-30 11:52:00,146.4480,146.4695,146.4000,146.4050,16203
2024-08-30 11:53:00,146.4000,146.4400,146.3700,146.3950,15183
2024-08-30 11:54:00,146.3900,146.3900,146.3200,146.3700,6106
2024-08-30 11:55:00,146.3750,146.3750,146.2800,146.3200,16484
2024-08-30 11:56:00,146.3300,146.3500,146.2850,146.3400,14595
2024-08-30 11:57:00,146.3800,146.4100,146.3750,146.3800,2399
2024-08-30 11:58:00,146.3800,146.3800,146.3500,146.3600,4644
2024-08-30 11:59:00,146.3700,146.4600,146.3600,146.4300,5120
2024-08-30 12:00:00,146.4250,146.4400,146.3900,146.3900,7468
2024-08-30 12:01:00,146.4000,146.4900,146.3700,146.4750,5256
2024-08-30 12:02:00,146.5000,146.5200,146.4700,146.4700,5297
2024-08-30 12:03:00,146.4700,146.4800,146.4382,146.4650,4666
2024-08-30 12:04:00,146.4800,146.5700,146.4400,146.5700,11142
2024-08-30 12:05:00,146.5700,146.6050,146.5400,146.5600,9676
2024-08-30 12:06:00,146.5600,146.5800,146.5300,146.5800,4144
2024-08-30 12:07:00,146.5600,146.5850,146.4900,146.5200,8811
2024-08-30 12:08:00,146.4800,146.5600,146.4400,146.5450,9312
2024-08-30 12:09:00,146.5200,146.5200,146.4520,146.4520,9321
2024-08-30 12:10:00,146.4500,146.4700,146.4200,146.4500,17505
2024-08-30 12:11:00,146.4400,146.4600,146.3950,146.3950,3793
2024-08-30 12:12:00,146.4100,146.4200,146.3800,146.4000,8402
2024-08-30 12:13:00,146.4000,146.4100,146.4000,146.4100,1732
2024-08-30 12:14:00,146.4300,146.4900,146.4300,146.4617,5905
2024-08-30 12:15:00,146.4600,146.4900,146.3700,146.3800,10964
2024-08-30 12:16:00,146.3600,146.3628,146.2500,146.2500,13331
2024-08-30 12:17:00,146.2600,146.3001,146.2500,146.2600,4999
2024-08-30 12:18:00,146.2600,146.2999,146.2600,146.2700,4139
2024-08-30 12:19:00,146.2700,146.2800,146.2400,146.2500,4422
2024-08-30 12:20:00,146.2450,146.2700,146.2200,146.2700,4039
2024-08-30 12:21:00,146.2518,146.2900,146.2398,146.2750,8695
2024-08-30 12:22:00,146.2700,146.2900,146.2000,146.2000,7939
2024-08-30 12:23:00,146.1997,146.2140,146.1300,146.1900,6048
2024-08-30 12:24:00,146.1700,146.2256,146.1600,146.2200,2979
2024-08-30 12:25:00,146.2258,146.2400,146.1900,146.2000,6347
2024-08-30 12:26:00,146.2800,146.2800,146.2200,146.2300,12192
2024-08-30 12:27:00,146.2500,146.2500,146.2100,146.2200,2290
2024-08-30 12:28:00,146.2200,146.2313,146.1800,146.2200,8969
2024-08-30 12:29:00,146.2400,146.2600,146.1800,146.1850,5821
2024-08-30 12:30:00,146.1900,146.1900,146.1600,146.1800,3944
2024-08-30 12:31:00,146.1959,146.1959,146.1300,146.1300,6363
2024-08-30 12:32:00,146.1255,146.1255,146.0600,146.0600,4954
2024-08-30 12:33:00,146.0800,146.0800,146.0400,146.0400,3887
2024-08-30 12:34:00,146.0500,146.0650,146.0250,146.0650,3363
2024-08-30 12:35:00,146.0600,146.1100,146.0200,146.1000,8189
2024-08-30 12:36:00,146.1024,146.1400,146.0900,146.1200,5307
2024-08-30 12:37:00,146.1500,146.2311,146.1300,146.2200,7810
2024-08-30 12:38:00,146.2100,146.2100,146.1500,146.1800,4869
2024-08-30 12:39:00,146.1950,146.2600,146.1950,146.2100,6589
2024-08-30 12:40:00,146.2400,146.2500,146.2300,146.2400,10682
2024-08-30 12:41:00,146.2300,146.2700,146.2300,146.2400,5907
2024-08-30 12:42:00,146.2400,146.2500,146.1000,146.1400,10150
2024-08-30 12:43:00,146.1600,146.2000,146.1600,146.1915,8163
2024-08-30 12:44:00,146.1950,146.2300,146.1850,146.2300,23696
2024-08-30 12:45:00,146.2200,146.3099,146.2200,146.2533,5526
2024-08-30 12:46:00,146.2800,146.3400,146.2800,146.2900,16304
2024-08-30 12:47:00,146.2900,146.3100,146.2287,146.2400,12726
2024-08-30 12:48:00,146.2200,146.2200,146.1600,146.1600,3494
2024-08-30 12:49:00,146.2150,146.3120,146.2150,146.3120,6356
2024-08-30 12:50:00,146.3100,146.3200,146.2601,146.2601,7023
2024-08-30 12:51:00,146.2669,146.3100,146.2600,146.3100,14891
2024-08-30 12:52:00,146.3100,146.3500,146.3100,146.3200,10323
2024-08-30 12:53:00,146.3200,146.4200,146.3200,146.3900,3979
2024-08-30 12:54:00,146.4000,146.4500,146.4000,146.4200,5252
2024-08-30 12:55:00,146.4200,146.4300,146.2950,146.3000,9321
2024-08-30 12:56:00,146.2900,146.4300,146.2700,146.4200,21124
2024-08-30 12:57:00,146.4200,146.4300,146.2800,146.3200,17139
2024-08-30 12:58:00,146.3300,146.3700,146.2400,146.2761,17215
2024-08-30 12:59:00,146.2700,146.3100,146.2350,146.2500,5213
2024-08-30 13:00:00,146.2600,146.3200,146.2200,146.2300,18254
2024-08-30 13:01:00,146.2200,146.2800,146.2200,146.2800,2672
2024-08-30 13:02:00,146.3100,146.3500,146.2800,146.3400,6020
2024-08-30 13:03:00,146.3700,146.4000,146.3500,146.3500,19293
2024-08-30 13:04:00,146.3500,146.3750,146.3350,146.3500,3649
2024-08-30 13:05:00,146.3600,146.3700,146.3200,146.3250,5380
2024-08-30 13:06:00,146.3000,146.3100,146.2100,146.2100,6095
2024-08-30 13:07:00,146.2100,146.3100,146.2100,146.2900,4242
2024-08-30 13:08:00,146.3300,146.3300,146.3000,146.3300,5632
2024-08-30 13:09:00,146.3150,146.3600,146.3100,146.3300,4895
2024-08-30 13:10:00,146.3700,146.3700,146.3100,146.3300,15305
2024-08-30 13:11:00,146.3550,146.3600,146.2500,146.2800,7167
2024-08-30 13:12:00,146.3050,146.3700,146.3050,146.3400,6238
2024-08-30 13:13:00,146.3500,146.3500,146.2600,146.2800,9383
2024-08-30 13:14:00,146.2800,146.2800,146.2200,146.2200,17127
2024-08-30 13:15:00,146.1900,146.2300,146.1600,146.1900,3780
2024-08-30 13:16:00,146.1700,146.1750,146.1400,146.1600,7597
2024-08-30 13:17:00,146.1300,146.1410,146.0900,146.1400,11071
2024-08-30 13:18:00,146.1300,146.2100,146.1300,146.1800,5542
2024-08-30 13:19:00,146.1800,146.1800,146.1200,146.1300,5775
2024-08-30 13:20:00,146.1600,146.2075,146.1600,146.1800,9595
2024-08-30 13:21:00,146.2000,146.2400,146.2000,146.2150,10669
2024-08-30 13:22:00,146.2100,146.2200,146.1400,146.1400,3666
2024-08-30 13:23:00,146.1570,146.1800,146.1100,146.1400,8071
2024-08-30 13:24:00,146.1600,146.1700,146.1100,146.1300,2084
2024-08-30 13:25:00,146.1300,146.1350,146.1050,146.1150,4724
2024-08-30 13:26:00,146.1300,146.1700,146.1200,146.1700,4435
2024-08-30 13:27:00,146.1700,146.1833,146.1600,146.1806,3551
2024-08-30 13:28:00,146.2000,146.2584,146.1810,146.2500,6133
2024-08-30 13:29:00,146.2301,146.2500,146.2300,146.2500,1547
2024-08-30 13:30:00,146.2500,146.2800,146.2500,146.2500,2903
2024-08-30 13:31:00,146.2750,146.2900,146.2300,146.2300,4579
2024-08-30 13:32:00,146.2350,146.3195,146.2350,146.3101,3767
2024-08-30 13:33:00,146.3100,146.3100,146.2650,146.3100,3297
2024-08-30 13:34:00,146.3300,146.3800,146.3000,146.3785,3792
2024-08-30 13:35:00,146.3600,146.3800,146.3500,146.3500,3395
2024-08-30 13:36:00,146.3500,146.3600,146.3304,146.3600,4277
2024-08-30 13:37:00,146.3755,146.3900,146.3600,146.3650,5379
2024-08-30 13:38:00,146.3800,146.4200,146.3500,146.3500,11561
2024-08-30 13:39:00,146.3650,146.3800,146.3600,146.3650,3984
2024-08-30 13:40:00,146.4100,146.4350,146.4100,146.4100,3975
2024-08-30 13:41:00,146.4350,146.4350,146.3950,146.4000,2850
2024-08-30 13:42:00,146.4000,146.4000,146.3700,146.3700,7019
2024-08-30 13:43:00,146.3500,146.3600,146.3100,146.3200,4064
2024-08-30 13:44:00,146.3400,146.3600,146.3400,146.3500,3342
2024-08-30 13:45:00,146.3800,146.4500,146.3800,146.4050,10038
2024-08-30 13:46:00,146.4150,146.4250,146.3901,146.3901,4207
2024-08-30 13:47:00,146.3900,146.4350,146.3900,146.4300,3846
2024-08-30 13:48:00,146.4200,146.4500,146.4000,146.4000,1528
2024-08-30 13:49:00,146.4000,146.4100,146.3500,146.3500,3551
2024-08-30 13:50:00,146.3700,146.3700,146.3400,146.3400,3059
2024-08-30 13:51:00,146.3400,146.3450,146.3100,146.3101,4834
2024-08-30 13:52:00,146.3300,146.3600,146.3100,146.3600,4982
2024-08-30 13:53:00,146.3700,146.3800,146.3500,146.3600,3806
2024-08-30 13:54:00,146.3700,146.3778,146.3300,146.3300,5361
2024-08-30 13:55:00,146.3300,146.3700,146.3300,146.3500,6106
2024-08-30 13:56:00,146.3500,146.4000,146.3300,146.3700,7784
2024-08-30 13:57:00,146.3900,146.4000,146.3500,146.3600,5172
2024-08-30 13:58:00,146.3600,146.3700,146.3400,146.3500,4767
2024-08-30 13:59:00,146.3600,146.3600,146.3200,146.3350,6582
2024-08-30 14:00:00,146.3500,146.3800,146.3100,146.3450,15510
2024-08-30 14:01:00,146.3500,146.3800,146.3500,146.3700,6062
2024-08-30 14:02:00,146.3750,146.3800,146.3300,146.3400,10844
2024-08-30 14:03:00,146.3400,146.3500,146.2700,146.3200,6657
2024-08-30 14:04:00,146.3500,146.3999,146.3500,146.3850,9628
2024-08-30 14:05:00,146.3800,146.4400,146.3800,146.4000,8240
2024-08-30 14:06:00,146.4100,146.4400,146.4000,146.4394,4678
2024-08-30 14:07:00,146.4400,146.5000,146.4400,146.4700,5051
