,open_TSLA,high_TSLA,low_TSLA,close_TSLA,volume_TSLA
2024-08-01 10:54:00,225.6500,225.7099,225.1216,225.2106,240784
2024-08-01 10:55:00,225.2201,225.6182,225.0900,225.6100,261046
2024-08-01 10:56:00,225.5700,225.7900,225.3117,225.6309,181810
2024-08-01 10:57:00,225.6500,225.7100,225.0500,225.3500,201863
2024-08-01 10:58:00,225.3347,225.4099,224.7600,224.7900,363805
2024-08-01 10:59:00,224.8000,225.0400,224.6000,225.0101,304810
2024-08-01 11:00:00,225.0100,225.2000,224.5900,224.7600,257058
2024-08-01 11:01:00,224.7350,224.8500,224.3000,224.4053,323310
2024-08-01 11:02:00,224.4053,224.4899,224.0100,224.1700,299263
2024-08-01 11:03:00,224.1800,224.4800,224.1300,224.4500,195239
2024-08-01 11:04:00,224.4100,224.5499,223.8268,223.8950,266124
2024-08-01 11:05:00,223.9200,224.3999,223.8200,224.3550,200869
2024-08-01 11:06:00,224.3550,224.5800,224.2400,224.3100,140315
2024-08-01 11:07:00,224.3000,224.4500,224.0000,224.3700,143370
2024-08-01 11:08:00,224.3701,224.5600,224.0700,224.1947,151318
2024-08-01 11:09:00,224.2000,224.3400,223.9000,224.0100,178993
2024-08-01 11:10:00,224.0315,224.4000,223.9400,224.2800,166147
2024-08-01 11:11:00,224.3000,224.6690,224.2701,224.4848,172719
2024-08-01 11:12:00,224.4991,224.6700,224.3500,224.4700,138100
2024-08-01 11:13:00,224.5299,224.5900,224.2000,224.3400,118857
2024-08-01 11:14:00,224.3700,224.7199,224.3400,224.5300,138229
2024-08-01 11:15:00,224.5500,224.8600,224.4413,224.6700,236863
2024-08-01 11:16:00,224.6800,225.0600,224.6500,224.8700,177303
2024-08-01 11:17:00,224.8500,225.3700,224.7066,225.2850,190127
2024-08-01 11:18:00,225.2900,225.3534,224.9184,224.9500,154064
2024-08-01 11:19:00,224.9300,225.1900,224.5500,225.1200,162556
2024-08-01 11:20:00,225.1378,225.3600,224.9300,225.3300,163087
2024-08-01 11:21:00,225.3307,225.4200,225.1900,225.2300,123643
2024-08-01 11:22:00,225.2300,225.2800,224.7400,224.7800,121337
2024-08-01 11:23:00,224.7500,224.8600,224.5600,224.6800,113286
2024-08-01 11:24:00,224.7300,225.2600,224.6095,225.1284,135928
2024-08-01 11:25:00,225.1300,225.4600,225.0600,225.3200,160437
2024-08-01 11:26:00,225.3150,225.3699,224.9200,225.0600,108775
2024-08-01 11:27:00,225.0500,225.3500,224.9500,225.1250,127841
2024-08-01 11:28:00,225.1200,225.2847,224.9800,225.0082,120699
2024-08-01 11:29:00,225.0100,225.0500,224.7200,224.9399,112423
2024-08-01 11:30:00,224.9100,225.1400,224.6301,225.1196,104993
2024-08-01 11:31:00,225.1200,225.2300,225.0300,225.1100,102570
2024-08-01 11:32:00,225.0750,225.2600,224.8500,224.9600,114516
2024-08-01 11:33:00,224.9700,225.1500,224.5600,224.6004,127340
2024-08-01 11:34:00,224.6061,224.8000,224.5000,224.7199,127648
2024-08-01 11:35:00,224.7200,224.7583,224.3300,224.3750,96941
2024-08-01 11:36:00,224.3900,224.6200,224.3100,224.4100,135240
2024-08-01 11:37:00,224.3800,224.4700,224.3000,224.3999,119060
2024-08-01 11:38:00,224.3800,224.4650,224.2700,224.2850,124642
2024-08-01 11:39:00,224.2748,224.4200,224.1700,224.1900,189489
2024-08-01 11:40:00,224.2000,224.2150,223.3701,223.4660,394746
2024-08-01 11:41:00,223.4500,223.5599,223.1901,223.3001,212969
2024-08-01 11:42:00,223.3300,223.3399,222.7500,222.8600,335174
2024-08-01 11:43:00,222.8600,223.3732,222.6000,223.3250,305524
2024-08-01 11:44:00,223.3250,223.3699,222.7601,222.7601,170853
2024-08-01 11:45:00,222.8000,223.1299,222.6500,222.7966,196955
2024-08-01 11:46:00,222.8600,223.0687,222.8200,222.9750,118223
2024-08-01 11:47:00,222.9978,223.1000,222.8800,222.9900,89980
2024-08-01 11:48:00,222.9500,223.1000,222.8200,222.9400,102932
2024-08-01 11:49:00,222.9400,223.1699,222.8713,223.0500,128645
2024-08-01 11:50:00,223.0300,223.2500,223.0100,223.1836,137695
2024-08-01 11:51:00,223.1800,223.3500,223.1050,223.1300,159249
2024-08-01 11:52:00,223.1300,223.2100,222.8800,223.0000,151470
2024-08-01 11:53:00,223.0200,223.1900,222.7700,222.9200,160315
2024-08-01 11:54:00,222.9400,222.9800,222.3000,222.8200,299789
2024-08-01 11:55:00,222.8150,223.2400,222.7832,223.2001,157784
2024-08-01 11:56:00,223.2100,223.2500,222.9600,223.0000,112796
2024-08-01 11:57:00,223.0743,223.2775,222.9200,223.2399,71566
2024-08-01 11:58:00,223.2500,223.3600,222.9800,223.0300,113297
2024-08-01 11:59:00,223.0400,223.1899,222.5750,222.6206,143646
2024-08-01 12:00:00,222.6140,222.8594,222.4000,222.6800,193547
2024-08-01 12:01:00,222.6921,222.9400,222.6400,222.7599,79327
2024-08-01 12:02:00,222.7537,223.3400,222.7300,223.3225,117622
2024-08-01 12:03:00,223.3425,223.3425,222.9400,223.2334,115145
2024-08-01 12:04:00,223.1700,223.3247,223.0300,223.2356,72472
2024-08-01 12:05:00,223.2350,223.2600,222.9500,223.0500,114507
2024-08-01 12:06:00,223.0500,223.4700,223.0301,223.3514,124093
2024-08-01 12:07:00,223.3940,223.8700,223.3400,223.5800,165342
2024-08-01 12:08:00,223.5700,223.7100,223.2700,223.4579,115379
2024-08-01 12:09:00,223.4900,223.6038,223.3100,223.4000,86817
2024-08-01 12:10:00,223.3800,223.6555,223.3200,223.5500,89022
2024-08-01 12:11:00,223.5387,223.7386,223.4100,223.5099,89690
2024-08-01 12:12:00,223.5200,223.7500,223.4350,223.7250,79877
2024-08-01 12:13:00,223.7600,223.8900,223.6500,223.8399,69976
2024-08-01 12:14:00,223.8250,223.9380,223.6700,223.7350,89240
2024-08-01 12:15:00,223.7575,223.9800,223.6653,223.8593,102515
2024-08-01 12:16:00,223.8500,223.9600,223.6700,223.7381,60381
2024-08-01 12:17:00,223.8000,223.8500,223.6500,223.6700,47444
2024-08-01 12:18:00,223.6702,223.7800,223.3800,223.4800,87152
2024-08-01 12:19:00,223.4826,223.4826,222.9500,223.1200,127751
2024-08-01 12:20:00,223.1599,223.2500,222.9000,222.9835,85375
2024-08-01 12:21:00,222.9754,223.1000,222.6800,222.7014,120584
2024-08-01 12:22:00,222.6900,222.7700,222.3400,222.3401,187768
2024-08-01 12:23:00,222.3400,222.5386,222.2700,222.3500,153559
2024-08-01 12:24:00,222.3550,222.6200,222.3000,222.4200,127544
2024-08-01 12:25:00,222.4400,222.6000,222.3800,222.4400,74263
2024-08-01 12:26:00,222.4350,222.4378,222.2500,222.2800,144339
2024-08-01 12:27:00,222.2900,222.3400,222.1000,222.1569,210655
2024-08-01 12:28:00,222.1659,222.2700,222.0500,222.0604,192939
2024-08-01 12:29:00,222.0500,222.4000,221.9700,222.2938,303410
2024-08-01 12:30:00,222.2790,222.2899,221.9400,221.9850,135872
2024-08-01 12:31:00,222.0099,222.2000,221.9301,222.0400,132170
2024-08-01 12:32:00,222.0500,222.2000,221.9000,222.0300,103433
2024-08-01 12:33:00,222.0300,222.1599,221.9300,221.9700,95705
2024-08-01 12:34:00,221.9700,222.1400,221.8900,221.9000,110107
2024-08-01 12:35:00,221.9215,222.0800,221.8500,221.9000,128635
2024-08-01 12:36:00,221.9200,222.3768,221.9000,222.1900,113604
2024-08-01 12:37:00,222.2100,222.3800,221.9300,221.9319,94769
2024-08-01 12:38:00,221.9300,222.0799,221.8500,221.9200,81497
2024-08-01 12:39:00,221.9394,222.0250,221.7444,221.7500,138943
2024-08-01 12:40:00,221.7800,221.9400,221.7000,221.7298,136961
2024-08-01 12:41:00,221.7200,221.7600,221.6304,221.6500,94083
2024-08-01 12:42:00,221.6750,221.7300,221.3900,221.4450,249101
2024-08-01 12:43:00,221.4700,221.8100,221.4250,221.6941,132883
2024-08-01 12:44:00,221.6900,221.9600,221.4501,221.4701,197607
2024-08-01 12:45:00,221.4700,221.7000,221.4089,221.6200,127159
2024-08-01 12:46:00,221.6500,221.7600,221.4788,221.4788,135392
2024-08-01 12:47:00,221.5100,221.6400,221.4200,221.4385,95414
2024-08-01 12:48:00,221.4250,221.5200,221.4000,221.4350,79120
2024-08-01 12:49:00,221.4700,221.6100,221.3500,221.5000,114546
2024-08-01 12:50:00,221.5000,221.5200,221.2700,221.3700,160383
2024-08-01 12:51:00,221.3800,221.4600,221.1900,221.2195,148708
2024-08-01 12:52:00,221.2200,221.3200,220.9501,220.9701,258824
2024-08-01 12:53:00,220.9800,221.5000,220.9400,221.4600,161447
2024-08-01 12:54:00,221.4466,221.5800,221.3110,221.4600,137336
2024-08-01 12:55:00,221.4150,221.7500,221.4096,221.6494,119293
2024-08-01 12:56:00,221.6500,221.8000,221.5000,221.6552,134116
2024-08-01 12:57:00,221.6800,221.8600,221.4700,221.5700,94435
2024-08-01 12:58:00,221.4900,221.7600,221.4000,221.6800,74534
2024-08-01 12:59:00,221.6900,221.6900,221.4900,221.5700,52521
2024-08-01 13:00:00,221.5600,221.7400,221.4700,221.6684,57815
2024-08-01 13:01:00,221.6540,221.8000,221.4200,221.4601,81502
2024-08-01 13:02:00,221.5000,221.5300,221.1700,221.2050,83628
2024-08-01 13:03:00,221.2400,221.4700,221.1762,221.2900,75521
2024-08-01 13:04:00,221.3100,221.5800,221.3000,221.4800,57334
2024-08-01 13:05:00,221.5200,221.5800,221.1101,221.1800,89760
2024-08-01 13:06:00,221.1800,221.2504,220.9302,220.9599,103645
2024-08-01 13:07:00,220.9300,221.0000,220.8400,220.9227,142440
2024-08-01 13:08:00,220.9499,221.1499,220.8400,220.8899,113004
2024-08-01 13:09:00,220.8700,221.0600,220.7000,220.8400,162980
2024-08-01 13:10:00,220.8500,220.9499,220.7000,220.7300,116479
2024-08-01 13:11:00,220.7200,220.8599,220.7000,220.7800,85751
2024-08-01 13:12:00,220.7800,220.8463,220.5500,220.6485,191312
2024-08-01 13:13:00,220.6900,220.8200,220.5600,220.6100,106471
2024-08-01 13:14:00,220.6000,220.6900,220.4700,220.5700,164053
2024-08-01 13:15:00,220.6100,220.7698,220.4500,220.6600,105742
2024-08-01 13:16:00,220.6200,220.6868,220.4600,220.5399,100979
2024-08-01 13:17:00,220.5000,220.6400,220.3500,220.3650,133893
2024-08-01 13:18:00,220.3800,220.6700,220.3800,220.5201,121325
2024-08-01 13:19:00,220.5200,220.6000,220.3500,220.3999,89818
2024-08-01 13:20:00,220.3800,220.5899,220.3500,220.3501,93125
2024-08-01 13:21:00,220.3800,220.5381,220.3400,220.4181,95515
2024-08-01 13:22:00,220.4200,220.4453,220.1500,220.1500,197763
2024-08-01 13:23:00,220.1584,220.1800,219.7400,219.9400,608229
2024-08-01 13:24:00,219.9200,220.4300,219.9000,220.2088,234707
2024-08-01 13:25:00,220.1800,220.2900,219.9619,220.0589,102270
2024-08-01 13:26:00,220.0300,220.0699,219.5201,219.6101,186071
2024-08-01 13:27:00,219.6400,220.0400,219.5500,220.0400,152735
2024-08-01 13:28:00,220.0116,220.2700,219.9500,220.1455,134154
2024-08-01 13:29:00,220.1600,220.2200,219.7500,219.7800,109426
2024-08-01 13:30:00,219.8200,220.0000,219.7401,219.7401,92863
2024-08-01 13:31:00,219.7800,219.8200,219.5700,219.6333,138914
2024-08-01 13:32:00,219.6300,219.8050,219.5200,219.7762,138934
2024-08-01 13:33:00,219.7500,219.7500,219.4400,219.5500,142432
2024-08-01 13:34:00,219.5300,219.5328,219.2500,219.3401,149985
2024-08-01 13:35:00,219.3740,219.6200,219.3400,219.5300,125508
2024-08-01 13:36:00,219.5400,219.5500,219.1500,219.1900,141629
2024-08-01 13:37:00,219.2100,219.3699,218.9001,218.9001,223178
2024-08-01 13:38:00,218.9300,219.0899,218.8101,218.8650,212545
2024-08-01 13:39:00,218.8800,218.9199,218.2100,218.2101,262498
2024-08-01 13:40:00,218.2220,218.4500,217.8100,218.0899,401279
2024-08-01 13:41:00,218.0880,218.6500,218.0501,218.4600,232384
2024-08-01 13:42:00,218.4600,218.5084,217.9700,218.0600,144698
2024-08-01 13:43:00,218.0600,218.3100,217.9800,218.0800,143940
2024-08-01 13:44:00,218.0900,218.1999,217.6200,218.1772,281356
2024-08-01 13:45:00,218.1500,218.5500,218.1200,218.4100,207143
2024-08-01 13:46:00,218.3700,219.1700,218.3050,218.9300,247500
2024-08-01 13:47:00,218.9600,219.2500,218.9400,219.2200,180013
2024-08-01 13:48:00,219.2260,219.4600,219.0100,219.0300,182049
2024-08-01 13:49:00,219.0494,219.5300,219.0100,219.4550,132457
2024-08-01 13:50:00,219.4600,219.6000,219.3800,219.4100,148953
2024-08-01 13:51:00,219.3900,219.7105,219.2800,219.6336,154678
2024-08-01 13:52:00,219.6342,219.8900,219.5200,219.6600,141151
2024-08-01 13:53:00,219.7000,220.1400,219.5300,220.0500,166860
2024-08-01 13:54:00,220.0500,220.4665,220.0100,220.0600,188421
2024-08-01 13:55:00,220.1000,220.2500,219.9701,220.1806,142673
2024-08-01 13:56:00,220.1900,220.2442,219.7600,219.7950,165214
2024-08-01 13:57:00,219.7760,220.2000,219.7400,220.1712,109611
2024-08-01 13:58:00,220.1600,220.2999,219.9000,219.9500,101504
2024-08-01 13:59:00,219.9679,220.3399,219.9679,220.2457,109558
2024-08-01 14:00:00,220.2450,220.5900,219.8700,219.9000,197081
2024-08-01 14:01:00,219.8800,220.0000,219.7800,219.8700,123481
2024-08-01 14:02:00,219.8501,219.9629,219.6000,219.6900,157786
2024-08-01 14:03:00,219.6950,220.0600,219.6900,219.7700,218366
2024-08-01 14:04:00,219.7650,219.9800,219.6301,219.7650,96228
2024-08-01 14:05:00,219.7200,219.7686,219.5000,219.5201,112187
2024-08-01 14:06:00,219.5368,219.6705,219.2900,219.4301,115164
2024-08-01 14:07:00,219.4700,219.6800,219.4300,219.4800,85692
2024-08-01 14:08:00,219.5000,219.5300,219.1510,219.2200,126685
2024-08-01 14:09:00,219.2400,219.3100,218.7800,218.8733,214038
2024-08-01 14:10:00,218.8900,219.0000,218.7000,218.8800,151586
2024-08-01 14:11:00,218.8850,218.9750,218.5500,218.5976,163044
2024-08-01 14:12:00,218.5996,218.6700,218.1200,218.1701,193040
2024-08-01 14:13:00,218.1999,218.7399,218.1600,218.5900,185256
2024-08-01 14:14:00,218.6100,218.9000,218.5900,218.7300,151339
2024-08-01 14:15:00,218.7800,218.8600,218.4800,218.5200,111190
2024-08-01 14:16:00,218.5882,218.7227,218.4532,218.6200,90477
2024-08-01 14:17:00,218.6200,218.8699,218.6200,218.6900,126837
2024-08-01 14:18:00,218.7300,218.7600,218.4000,218.4799,111057
2024-08-01 14:19:00,218.4825,218.5100,218.0200,218.1501,160277
2024-08-01 14:20:00,218.2000,218.4600,218.1700,218.3745,125775
2024-08-01 14:21:00,218.4018,218.7100,218.2900,218.3279,160975
2024-08-01 14:22:00,218.3600,218.5800,218.3600,218.4600,101225
2024-08-01 14:23:00,218.4400,218.5800,218.3423,218.4000,104064
2024-08-01 14:24:00,218.4300,218.4700,217.9200,218.0175,193053
2024-08-01 14:25:00,218.0200,218.1299,217.8000,217.9000,173952
2024-08-01 14:26:00,217.8600,218.2000,217.6700,217.7500,221982
2024-08-01 14:27:00,217.7300,217.8400,217.3000,217.3150,279666
2024-08-01 14:28:00,217.3150,217.6499,217.1400,217.5400,272903
2024-08-01 14:29:00,217.5400,217.7881,217.5000,217.6000,128819
2024-08-01 14:30:00,217.5993,218.1200,217.4800,217.6850,219602
2024-08-01 14:31:00,217.7200,217.7200,217.3300,217.4200,123785
2024-08-01 14:32:00,217.4000,217.6900,217.3300,217.3951,97785
2024-08-01 14:33:00,217.3506,217.4600,217.0100,217.2599,193536
2024-08-01 14:34:00,217.2200,217.2500,216.9200,216.9900,273896
2024-08-01 14:35:00,216.9900,217.1100,216.8600,216.9500,190442
2024-08-01 14:36:00,216.9300,217.0400,216.7248,216.9500,171489
2024-08-01 14:37:00,216.9100,222.7198,216.7200,216.8863,177615
2024-08-01 14:38:00,216.8900,216.9200,216.6331,216.7344,157868
2024-08-01 14:39:00,216.7500,217.3400,216.7500,217.3300,210269
2024-08-01 14:40:00,217.3300,217.7400,217.3100,217.6300,171460
2024-08-01 14:41:00,217.6335,217.6799,217.0000,217.0800,166083
2024-08-01 14:42:00,217.0600,217.1400,217.0000,217.0800,146584
2024-08-01 14:43:00,217.0700,217.0700,216.6000,216.6200,143757
2024-08-01 14:44:00,216.6226,216.6700,216.3000,216.3700,205070
2024-08-01 14:45:00,216.3800,216.5700,216.2600,216.3200,163094
2024-08-01 14:46:00,216.3500,216.5300,216.2500,216.3800,120602
2024-08-01 14:47:00,216.3800,216.6400,216.2600,216.2900,142823
2024-08-01 14:48:00,216.3400,216.4500,216.1300,216.1300,160986
2024-08-01 14:49:00,216.1410,216.2851,216.0350,216.1200,155390
2024-08-01 14:50:00,216.1400,216.2800,216.0350,216.1001,107651
2024-08-01 14:51:00,216.1250,216.2800,216.0200,216.1300,119418
2024-08-01 14:52:00,216.1350,216.2800,215.4800,215.5250,383521
2024-08-01 14:53:00,215.5300,215.7600,215.2500,215.4850,369288
2024-08-01 14:54:00,215.4900,215.6799,215.0100,215.0200,324044
2024-08-01 14:55:00,215.0400,215.3600,214.9000,214.9457,504460
2024-08-01 14:56:00,214.9650,215.5100,214.9476,215.1600,279976
2024-08-01 14:57:00,215.1500,215.5000,215.0600,215.4400,194949
2024-08-01 14:58:00,215.4784,215.5899,215.2100,215.2334,252717
2024-08-01 14:59:00,215.2400,215.3600,214.9400,215.1600,236719
2024-08-01 15:00:00,215.1400,215.2299,214.9200,215.1000,188474
2024-08-01 15:01:00,215.0650,215.1450,214.7500,215.1450,210985
2024-08-01 15:02:00,215.1599,215.5200,215.0900,215.2200,241931
2024-08-01 15:03:00,215.2200,215.2650,214.7800,214.9000,199792
2024-08-01 15:04:00,214.8900,215.2000,214.3328,215.0100,286996
2024-08-01 15:05:00,214.9701,215.1100,214.8145,214.9200,157928
2024-08-01 15:06:00,214.9450,215.0800,214.5600,214.6401,207601
2024-08-01 15:07:00,214.6800,214.9500,214.6200,214.8176,150236
2024-08-01 15:08:00,214.8350,215.1334,214.7100,215.1300,160979
2024-08-01 15:09:00,215.1500,215.4198,215.0250,215.3300,173749
2024-08-01 15:10:00,215.3400,215.5500,215.0900,215.4300,181430
2024-08-01 15:11:00,215.4700,215.8585,215.3700,215.8253,236642
2024-08-01 15:12:00,215.8500,216.0500,215.7450,215.9000,247834
2024-08-01 15:13:00,215.9250,215.9500,215.7100,215.7600,147979
2024-08-01 15:14:00,215.7400,215.8100,215.4000,215.5600,175371
2024-08-01 15:15:00,215.5600,215.7268,215.3000,215.5000,184606
2024-08-01 15:16:00,215.4600,215.8500,215.3900,215.6200,163578
2024-08-01 15:17:00,215.6600,215.8700,215.5701,215.7600,153267
2024-08-01 15:18:00,215.7350,216.2500,215.7350,216.1500,230874
2024-08-01 15:19:00,216.1431,216.3399,215.9405,216.1500,193573
2024-08-01 15:20:00,216.1500,216.4600,216.0100,216.0500,197760
2024-08-01 15:21:00,216.0200,216.1800,215.6601,216.0800,210397
2024-08-01 15:22:00,216.0750,216.5000,216.0619,216.3050,209219
2024-08-01 15:23:00,216.2800,216.3750,216.0100,216.2700,170445
2024-08-01 15:24:00,216.2356,216.4200,216.1000,216.4000,146140
2024-08-01 15:25:00,216.3700,216.7000,216.2800,216.4601,221431
2024-08-01 15:26:00,216.4600,216.8300,216.4300,216.6050,167104
2024-08-01 15:27:00,216.6300,216.6800,216.3000,216.3500,155867
2024-08-01 15:28:00,216.3599,216.5799,216.0100,216.1691,205326
2024-08-01 15:29:00,216.1900,216.5000,216.1000,216.4500,143495
2024-08-01 15:30:00,216.4500,216.6900,216.3600,216.5700,149233
2024-08-01 15:31:00,216.5600,216.7700,216.4800,216.5800,130233
2024-08-01 15:32:00,216.5800,216.6999,216.3000,216.5100,144581
2024-08-01 15:33:00,216.5200,216.9500,216.5200,216.9350,186514
2024-08-01 15:34:00,216.9350,216.9900,216.4900,216.5400,185494
2024-08-01 15:35:00,216.5500,216.8499,216.3200,216.3503,175610
2024-08-01 15:36:00,216.3495,216.4147,216.0400,216.2899,183529
2024-08-01 15:37:00,216.2400,216.4800,216.1400,216.4342,132097
2024-08-01 15:38:00,216.4600,217.1500,216.4600,216.9050,247323
2024-08-01 15:39:00,216.8900,216.9200,216.5757,216.6800,132796
2024-08-01 15:40:00,216.6500,216.7300,216.0800,216.1200,170934
2024-08-01 15:41:00,216.1350,216.2961,216.0000,216.1600,204407
2024-08-01 15:42:00,216.1107,216.2292,215.6500,215.6800,236679
2024-08-01 15:43:00,215.6900,215.9099,215.5800,215.8100,245931
2024-08-01 15:44:00,215.8000,215.8200,215.5200,215.6100,166025
2024-08-01 15:45:00,215.6100,216.2300,215.5954,215.7101,244958
2024-08-01 15:46:00,215.7400,216.2974,215.6700,216.0350,156750
2024-08-01 15:47:00,216.0399,216.6500,215.9800,216.5794,223261
2024-08-01 15:48:00,216.5500,216.9000,216.4700,216.7801,185371
2024-08-01 15:49:00,216.7800,217.3200,216.7600,217.0400,277097
2024-08-01 15:50:00,217.0600,217.4900,216.7301,216.8600,362529
2024-08-01 15:51:00,216.8001,217.1500,216.6000,216.7600,283054
2024-08-01 15:52:00,216.7800,217.0000,216.4600,216.5112,220929
2024-08-01 15:53:00,216.5500,216.7332,216.1500,216.7000,283100
2024-08-01 15:54:00,216.6700,216.6700,215.9267,216.3300,354429
2024-08-01 15:55:00,216.3600,217.4700,216.3000,216.8300,500574
2024-08-01 15:56:00,216.8300,217.3400,216.7600,216.9869,332226
2024-08-01 15:57:00,216.9750,217.1500,216.9500,217.0000,276994
2024-08-01 15:58:00,217.0000,217.0550,216.7700,216.8100,395456
2024-08-01 15:59:00,216.7900,217.0200,216.6500,216.7501,667203
2024-08-01 16:00:00,216.8600,217.3100,216.7400,217.1000,8865908
2024-08-01 16:01:00,217.0800,217.1000,216.4000,216.5400,99209
2024-08-01 16:02:00,216.5500,223.8593,216.2000,216.2700,249209
2024-08-01 16:03:00,216.2350,216.8600,216.0400,216.1750,31833
2024-08-01 16:04:00,216.2300,216.2700,215.8002,215.8500,22378
2024-08-01 16:05:00,216.0000,216.8600,215.8500,216.0097,17008
2024-08-01 16:06:00,216.0050,216.8600,216.0000,216.0000,70570
2024-08-01 16:07:00,216.0100,216.8600,215.9000,216.0100,184578
2024-08-01 16:08:00,216.0100,216.8600,215.9000,216.0100,10242
2024-08-01 16:09:00,216.0100,216.1100,216.0000,216.0100,11250
2024-08-01 16:10:00,216.0100,216.8600,215.9700,216.0050,188574
2024-08-01 16:11:00,216.0050,216.1100,215.9500,216.0100,7313
2024-08-01 16:12:00,216.0100,216.0100,215.9500,216.0100,5505
2024-08-01 16:13:00,216.0100,216.8600,215.8200,215.8700,7212
2024-08-01 16:14:00,215.8200,216.8600,215.6500,215.6800,238312
2024-08-01 16:15:00,215.7300,216.8600,215.7000,215.8000,11174
2024-08-01 16:16:00,215.7000,215.8000,215.7000,215.8000,4694
2024-08-01 16:17:00,215.8000,223.1946,215.5400,215.6650,16471
2024-08-01 16:18:00,215.5400,215.6800,215.5200,215.6000,3683
2024-08-01 16:19:00,215.6000,216.8600,215.4000,215.5750,14137
2024-08-01 16:20:00,215.5300,216.8600,215.4000,215.4000,27838
2024-08-01 16:21:00,215.3700,215.4000,215.2500,215.2500,6288
2024-08-01 16:22:00,215.3000,215.4000,215.2000,215.2500,4868
2024-08-01 16:23:00,215.2500,215.3000,215.2400,215.2500,10327
2024-08-01 16:24:00,215.2750,215.3000,215.1000,215.1200,8565
2024-08-01 16:25:00,215.1000,215.3000,214.9000,215.0000,17862
2024-08-01 16:26:00,215.0000,215.0000,214.3000,214.6600,25256
2024-08-01 16:27:00,214.5400,214.8000,214.5000,214.7250,9903
2024-08-01 16:28:00,214.8000,216.1900,214.6500,214.8000,5538
2024-08-01 16:29:00,214.8000,214.8000,214.6500,214.8000,7993
2024-08-01 16:30:00,214.7900,215.4000,214.3300,214.8250,40293
2024-08-01 16:31:00,214.8200,215.4000,214.8100,215.1000,16954
2024-08-01 16:32:00,215.2000,215.2000,214.8000,215.0100,11036
2024-08-01 16:33:00,215.0300,215.2000,214.8200,215.1500,4031
2024-08-01 16:34:00,215.1800,215.2000,215.0000,215.1000,10916
2024-08-01 16:35:00,215.1500,215.2000,214.8200,215.0400,15130
2024-08-01 16:36:00,215.1500,215.1900,214.9300,215.1490,3613
2024-08-01 16:37:00,215.1400,215.1900,214.9300,215.1200,4823
2024-08-01 16:38:00,215.0900,215.1800,214.9368,214.9500,8904
2024-08-01 16:39:00,215.0300,216.8600,214.9600,215.1500,2252
2024-08-01 16:40:00,215.1200,215.1800,215.0000,215.1300,5787
2024-08-01 16:41:00,215.1500,215.2000,214.9000,215.1700,9346
2024-08-01 16:42:00,215.0300,215.1700,214.9600,214.9650,3592
2024-08-01 16:43:00,215.0000,215.0500,214.9000,215.0400,2790
2024-08-01 16:44:00,215.0100,215.0500,214.9000,214.9600,1457
2024-08-01 16:45:00,214.9600,215.2000,214.9000,215.2000,3447
2024-08-01 16:46:00,215.1600,215.2000,215.0000,215.0001,4080
2024-08-01 16:47:00,215.1800,215.1800,215.0200,215.1480,2380
2024-08-01 16:48:00,215.1600,215.2000,215.1000,215.2000,4340
2024-08-01 16:49:00,215.2000,215.2900,215.0800,215.2000,5456
2024-08-01 16:50:00,215.1900,215.2000,215.1500,215.1800,7356
2024-08-01 16:51:00,215.2000,215.5500,215.1600,215.5500,8126
2024-08-01 16:52:00,215.3500,216.0000,215.3500,215.8100,5191
2024-08-01 16:53:00,215.8100,216.0600,215.5900,216.0100,9960
2024-08-01 16:54:00,216.0100,216.0100,215.8200,215.9500,8504
2024-08-01 16:55:00,215.9300,215.9500,215.8126,215.8800,11415
2024-08-01 16:56:00,215.8800,216.2000,215.8100,216.1000,5744
2024-08-01 16:57:00,216.1800,216.5400,216.0800,216.4900,7868
2024-08-01 16:58:00,216.4800,216.5500,216.2000,216.2000,9734
2024-08-01 16:59:00,216.2700,216.5000,216.0000,216.4000,7770
2024-08-01 17:00:00,216.3700,216.6500,216.2500,216.6500,5656
2024-08-01 17:01:00,216.6500,216.8600,216.6000,216.8600,9423
2024-08-01 17:02:00,216.8200,217.2000,216.8000,217.1600,9126
2024-08-01 17:03:00,217.1900,217.2800,216.6500,216.9000,12798
2024-08-01 17:04:00,216.6976,217.1738,216.6550,216.9400,16755
2024-08-01 17:05:00,216.9400,216.9600,216.4000,216.9600,8166
2024-08-01 17:06:00,216.9500,216.9500,216.7000,216.8100,2788
2024-08-01 17:07:00,216.8000,216.9000,216.6800,216.8500,3627
2024-08-01 17:08:00,216.8000,216.8900,216.6000,216.6200,4922
2024-08-01 17:09:00,216.6200,216.8000,216.3000,216.5900,5843
2024-08-01 17:10:00,216.8000,216.8600,216.3700,216.6900,129663
2024-08-01 17:11:00,216.6900,216.6900,216.3000,216.3075,7768
2024-08-01 17:12:00,216.3000,216.6400,216.3000,216.5200,2270
2024-08-01 17:13:00,216.6000,216.6100,216.3300,216.5500,2310
2024-08-01 17:14:00,216.3600,216.5500,216.3300,216.5000,1538
2024-08-01 17:15:00,216.4300,216.5000,216.2100,216.3500,6778
2024-08-01 17:16:00,216.2106,216.5000,216.2106,216.4700,804
2024-08-01 17:17:00,216.4500,216.4700,216.0899,216.3400,2618
2024-08-01 17:18:00,216.3400,216.3400,215.8000,215.8000,27750
2024-08-01 17:19:00,215.8000,216.1500,215.5500,215.8500,9735
2024-08-01 17:20:00,215.7700,216.2000,215.7000,216.1400,5518
